country,track.id,track name,popularity,danceability,energy,acousticness,liveness,tempo
Romania,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Romania,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,78.0,0.696,0.809,0.252,0.248,132.962
Romania,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
Romania,7l1amnUcwOBdJQtLEmMKNi,Banii,54.0,0.882,0.767,0.101,0.083,160.034
Romania,6JQt3qfbwSFlDantKaCkix,PDH,37.0,0.548,0.815,0.343,0.343,93.103
Romania,2vwiRfvvt5a8PFt2poaI8l,O femeie,10.0,0.767,0.597,0.614,0.21,98.018
Saudi Arabia,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,85.0,0.662,0.398,0.716,0.111,107.001
Saudi Arabia,3GYlZ7tbxLOxe6ewMNVTkw,TV,83.0,0.412,0.236,0.83,0.147,140.214
Saudi Arabia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Saudi Arabia,50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,80.0,0.593,0.352,0.695,0.3,119.988
Saudi Arabia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,78.0,0.696,0.809,0.252,0.248,132.962
Saudi Arabia,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
Saudi Arabia,5poJi9KfMINtm0sZ06nSoD,‎يا ابن خماش,45.0,0.71,0.706,0.639,0.535,111.909
Saudi Arabia,4U0DuUjKUOnRLrY7iBQ3kU,وفر الأعذار,34.0,0.677,0.682,0.595,0.0586,87.016
Singapore,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,85.0,0.662,0.398,0.716,0.111,107.001
Singapore,61AZsmFB3VoJdmraMk5ZSn,VIBE (feat. Jimin of BTS),81.0,0.78,0.683,0.0801,0.22,100.049
Singapore,2gYj9lubBorOPIVWsTXugG,After LIKE,80.0,0.68,0.922,0.103,0.0877,125.014
Singapore,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,78.0,0.696,0.809,0.252,0.248,132.962
Singapore,7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),68.0,0.707,0.86,0.103,0.0989,152.026
Slovakia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Slovakia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,78.0,0.696,0.809,0.252,0.248,132.962
Slovakia,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
Slovakia,1tpWtFdAuY9chjl5YhzsTP,Safír,63.0,0.711,0.578,0.0737,0.112,146.097
Slovakia,1I03N1q3L9npQHuDzXklaF,Upgrade,53.0,0.821,0.458,0.721,0.0972,108.953
Slovakia,09MbMeMVENgLv6Z9ogzkuG,Valeriya,50.0,0.657,0.572,0.0544,0.25,145.064
Slovakia,4vuo2QS1fDei89gd7uwUYP,workin workin,48.0,0.763,0.671,0.0841,0.256,160.06
Slovakia,7v78tneote8Wo4pqwfq4Mm,dollar bill (feat. REDZED),47.0,0.8,0.646,0.131,0.141,92.942
Slovakia,373gDROnujxNTFa1FojYIl,Lost,41.0,0.596,0.798,0.00412,0.338,105.01
Slovakia,7wNLwWq38WGJd4qhvdv8kd,MR.FEAT,37.0,0.675,0.781,0.0757,0.517,122.325
South Africa,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,90.0,0.704,0.797,0.0826,0.0546,139.994
South Africa,0QHEIqNKsMoOY5urbzN48u,Made You Look,89.0,0.838,0.525,0.345,0.0771,144.981
South Africa,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
South Africa,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,78.0,0.696,0.809,0.252,0.248,132.962
South Africa,6PqdJb18ssWDcROvnsEqy6,Lemons (Lemonade),56.0,0.767,0.525,0.0386,0.0951,98.101
South Africa,65NAMIdsZkxYIM5ui8SJSw,SETE (feat. Young Stunna & Blxckie),53.0,0.797,0.627,0.183,0.156,96.019
South Africa,2nwXM9eHzj8eQBsuK9osbL,Crazy Vibez,52.0,0.817,0.596,0.0588,0.067,116.011
South Africa,62aLwvsufVEshiNSoATYJB,Amavaka,51.0,0.635,0.51,0.449,0.11,139.81
South Africa,3IKb9dsBhceDuKzxvJQdpu,Amasango (feat. SjavasDaDeejay & TitoM),48.0,0.793,0.54,0.00686,0.0352,112.003
South Africa,2EqGCX02606uk3f7HfzOGu,Kwenzenjani,46.0,0.782,0.638,0.000146,0.0778,112.007
South Africa,5xKXBeEv4mJKG9vDw1Zkc8,Blackout,16.0,0.863,0.308,0.00173,0.112,154.975
South Korea,2LBqCSwhJGcFQeTHMVGwy3,Die For You,86.0,0.586,0.525,0.111,0.134,133.629
South Korea,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,81.0,0.712,0.893,0.00788,0.169,125.022
South Korea,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),79.0,0.591,0.764,0.0383,0.103,169.928
South Korea,2gzhQaCTeNgxpeB2TPllyY,With you,75.0,0.532,0.426,0.639,0.134,149.898
South Korea,7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),68.0,0.707,0.86,0.103,0.0989,152.026
South Korea,2KwOuFfwQyT9mZqjvchd81,Ay-Yo,65.0,0.753,0.845,0.00629,0.317,90.002
South Korea,0S2GNnqAHC96zqB8ZIcxg4,Fxxxnds (Feat. Kim Min Seok of MeloMance),56.0,0.556,0.745,0.168,0.236,160.01
Spain,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,79.0,0.751,0.761,0.251,0.0991,92.032
Spain,4Rjq1TZbF0bDstOs6SiI6J,LACONE,78.0,0.798,0.718,0.263,0.142,126.01
Spain,5yocaqYG38qpSSxV1t0o3D,DAME,77.0,0.742,0.508,0.368,0.115,98.017
Spain,5S7FewmYYyLNdMOfeEcB6P,COMO HAS ESTAU?,76.0,0.793,0.62,0.309,0.121,111.979
Spain,0O0kmHHBUG4YCqrKvMnmQy,yo pr1mero,70.0,0.935,0.532,0.403,0.089,110.013
Spain,20CozgjF6bshBw8cLhN23B,Nochentera,65.0,0.802,0.728,0.0233,0.119,121.92
Spain,7B8Oux2lcjPTfInXAbabbx,150 CANCIONES,61.0,0.692,0.649,0.0124,0.085,161.98
Spain,3szqC0lxrJdhn3eW6FfFfo,Chulo,0.0,0.836,0.8,0.0792,0.0822,97.054
Suriname,1wADwLSkYhrSmy4vdy6BRn,soso,69.0,0.711,0.725,0.424,0.11,105.016
Suriname,6n4LMiU6CQu8NuGeuhBwwa,Stunten,65.0,0.876,0.682,0.0311,0.323,105.042
Suriname,5hbAKbh48v9iCdA8BRTJ5i,Vibes,29.0,0.71,0.671,0.44,0.117,96.964
Suriname,0FM0qvglFhdSHjzjTRC00F,Pay,15.0,0.778,0.694,0.0941,0.0512,113.013
Sweden,0QHEIqNKsMoOY5urbzN48u,Made You Look,89.0,0.838,0.525,0.345,0.0771,144.981
Sweden,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Sweden,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
Sweden,5maA851Fle6XexgJgJzFjF,Djurens vaggvisa,66.0,0.743,0.0349,0.972,0.108,99.969
Sweden,2ZfaBbRMcEgSF8JnJIaEBP,Banan Melon Kiwi & Citron,65.0,0.876,0.698,0.155,0.181,130.033
Sweden,3OqnzptKSFrtjr3sldBD1F,Misslyckad & hatad,59.0,0.43,0.382,0.0997,0.303,191.732
Sweden,5tq2w7SbOai77pCgdi2hcI,RAGGEN GÅR,53.0,0.672,0.848,0.0419,0.312,139.995
Sweden,0xNm2tIbdqPfNUJhVfDHrO,Hoodrich,51.0,0.944,0.367,0.396,0.141,102.049
Sweden,164QjgWOxnSZYHQghRKeC0,Borderline,32.0,0.727,0.695,0.00839,0.11,127.995
Sweden,4S4nhjCMlx3d4LkMGqiCpm,Ghetto Psykos (GS),20.0,0.629,0.519,0.0655,0.12,87.833
Sweden,7vVLexVH1BvkF0xoXveBFt,Sticky Situation,19.0,0.798,0.572,0.165,0.0839,138.024
Sweden,2eOLvT5HNiHZQb4BTSiwQl,Under någon ny,18.0,0.563,0.763,0.172,0.0665,121.986
Switzerland,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,0.684,0.607,0.0267,0.191,81.001
Switzerland,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Switzerland,11eYmv0tA3wEoyD1Sad2Nv,Mangos mit Chili,69.0,0.888,0.607,0.147,0.111,103.136
Switzerland,2nD4X3sHH2kZ1gWraTpe7u,TOUTE LA JOURNÉE (feat. Tiakola),68.0,0.791,0.527,0.457,0.118,140.098
Switzerland,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
Switzerland,2j8E9m3kDHfxFnGhN4fXaC,IL BENE NEL MALE,64.0,0.829,0.703,0.226,0.095,119.01
Switzerland,2tX3PY8eP3h9XaBcLXuRBa,Saturday/Sunday,43.0,0.698,0.781,0.143,0.0762,124.017
Switzerland,373gDROnujxNTFa1FojYIl,Lost,41.0,0.596,0.798,0.00412,0.338,105.01
Switzerland,473iuBry5Y4SSx9AGw9LLw,Sturkopf (mit ner Glock),34.0,0.777,0.683,0.234,0.371,137.199
Switzerland,4AdhQGPnOKrH0EJWXc2EEM,1995,33.0,0.755,0.682,0.483,0.221,86.966
Switzerland,3FRgRHgWULSa5qR6NWVnyJ,WRAITH,29.0,0.692,0.56,0.0411,0.196,108.943
Switzerland,07gGSxcPN5iEnszYgtx73S,Sie,28.0,0.679,0.751,0.0308,0.0665,97.982
Switzerland,6m07skx9DWbciQr2UwnmHS,GLAS VOLL (feat. Haftbefehl),27.0,0.682,0.562,0.0523,0.109,85.006
Switzerland,0eawqqWr7RvuJZRiKHUd3R,Blocckind (feat. VOLO & Hanybal),26.0,0.906,0.741,0.0226,0.0804,100.038
Switzerland,0mHC3BK9vFGoEU0EcGPWRZ,CENERE,25.0,0.652,0.628,0.305,0.221,119.856
Switzerland,2a3mQSOYa91goACTglQ6Rz,Due Vite,0.0,0.635,0.541,0.4,0.0879,116.938
Taiwan,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),79.0,0.591,0.764,0.0383,0.103,169.928
Taiwan,70ywpHtaToCmnULRT9Vu4p,親愛的對象 - 《關於我和鬼變成家人的那件事》電影主題曲,58.0,0.586,0.474,0.702,0.121,105.939
Taiwan,3t5edAHbyFEW67wFApp7EO,从前说,54.0,0.616,0.688,0.666,0.367,115.959
Thailand,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,0.814,0.641,0.027,0.0993,133.854
Thailand,0a4MMyCrzT0En247IhqZbD,Hype Boy,85.0,0.593,0.935,0.268,0.286,99.976
Thailand,0GJHuhvKkuAnocAGNJvNw5,เเฟนผมน่ารัก,61.0,0.702,0.635,0.307,0.078,175.98
Thailand,5n3UhHQI7SHKkhI69u69Yq,เส้นบางๆ,59.0,0.632,0.635,0.688,0.104,139.99
Thailand,2Ab1HQjbMcqHY3TkTycrYr,รสหวาน,56.0,0.374,0.569,0.000924,0.0967,167.957
Thailand,4pfjFUrtfnnkADqijqKmzP,ฉันคือนักสะสมความเศร้า,49.0,0.361,0.485,0.412,0.264,173.395
Turkey,5ATwkalJ9FnLp7Zcvxo1rl,Belki,75.0,0.388,0.496,0.317,0.153,183.965
Turkey,6TnN1PLNMaIBvnUB8mdVT1,Ağlaya Ağlaya,69.0,0.612,0.461,0.65,0.332,79.975
Turkey,3IUfGKVNE3QN1tePTN1bxF,YALA DEDI YALAMA,61.0,0.795,0.96,0.405,0.167,125.956
Turkey,4XCXLyuJMstvowCIn6HKAr,TALIBANA,0.0,0.833,0.688,0.101,0.0943,123.028
UAE,1bDbXMyjaUIooNwFE9wn0N,Rich Flex,90.0,0.561,0.52,0.0503,0.355,153.15
UAE,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,88.0,0.78,0.689,0.0368,0.0698,115.042
UAE,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),79.0,0.591,0.764,0.0383,0.103,169.928
UAE,4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,78.0,0.577,0.379,0.909,0.0986,139.585
UAE,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
USA,1lRtH4FszTrwwlK5gTSbXO,AMG,87.0,0.772,0.73,0.152,0.274,136.175
USA,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,0.645,0.534,0.157,0.0863,105.02
USA,3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,84.0,0.485,0.409,0.325,0.103,138.419
USA,42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),77.0,0.447,0.441,0.874,0.188,122.811
USA,5mHdCZtVyb4DcJw8799hZp,Escapism.,67.0,0.538,0.742,0.138,0.0934,96.107
USA,0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),51.0,0.464,0.724,0.0188,0.679,82.526
USA,373gDROnujxNTFa1FojYIl,Lost,41.0,0.596,0.798,0.00412,0.338,105.01
USA,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,36.0,0.532,0.489,0.149,0.237,139.807
USA,5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,34.0,0.736,0.534,0.0433,0.0664,127.035
Ukraine,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Ukraine,5Sk39LuvdwuvL84jD01Dum,vendetta!,79.0,0.706,0.91,0.175,0.11,126.007
Ukraine,3h9XZd7ZON6LubTC3AqwzT,Провела екскурсію,57.0,0.638,0.693,0.0513,0.367,78.947
Ukraine,6JrGELYUIbZvBV74j4Q5LN,інша любов,53.0,0.403,0.557,0.294,0.324,120.122
Ukraine,3EkGH0yreaWUFAXBil8rmH,Файна (feat. Skofka),52.0,0.958,0.495,0.0299,0.11,111.994
Ukraine,373gDROnujxNTFa1FojYIl,Lost,41.0,0.596,0.798,0.00412,0.338,105.01
Ukraine,44FopWyaddRoiuNrD8hlUw,Фортеця Бахмут,40.0,0.557,0.865,0.000375,0.0737,80.009
Ukraine,1vUE0zSGgb3SOpzL05qqqX,Прада,27.0,0.752,0.791,0.0383,0.11,159.057
Ukraine,2fDvxV1N7SxQYbWNrN7YJl,JUDAS,20.0,0.602,0.649,0.0976,0.478,124.95
United Kingdom,5IgjP7X4th6nMNDh4akUHb,Under The Influence,88.0,0.733,0.69,0.0635,0.105,116.992
United Kingdom,2L9N0zZnd37dwF0clgxMGI,ceilings,79.0,0.516,0.322,0.473,0.215,148.005
United Kingdom,40SBS57su9xLiE1WqkXOVr,Afraid To Feel,78.0,0.578,0.912,0.0166,0.273,127.87
United Kingdom,373gDROnujxNTFa1FojYIl,Lost,41.0,0.596,0.798,0.00412,0.338,105.01
United Kingdom,21rYCEejlfM0LYRlfzxGeM,Call Me What You Like,39.0,0.517,0.891,0.00905,0.0654,152.007
United Kingdom,12Us8e6NFesdkXKf4StU1I,Me & You,38.0,0.603,0.667,0.0861,0.0745,141.561
United Kingdom,5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,34.0,0.736,0.534,0.0433,0.0664,127.035
Uruguay,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,87.0,0.647,0.686,0.08,0.528,79.928
Uruguay,53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,81.0,0.914,0.622,0.146,0.0632,130.04
Uruguay,3Zyk5Vd9WNPNVWxvb0EZTk,X SI VOLVEMOS,80.0,0.793,0.78,0.341,0.111,178.046
Uruguay,7kYbxvrGXv8cmKjkqgqhrw,La Triple T,78.0,0.801,0.633,0.414,0.27,92.025
Uruguay,60DHrnRAhNJMy4WeEf23NH,Butakera,76.0,0.871,0.563,0.56,0.0665,88.96
Uruguay,0W3TCDzYM7xFrZSaXnQvs4,CÓMO CHILLA ELLA,75.0,0.933,0.699,0.197,0.0617,128.036
Uruguay,7w7BrPbOjF5OxChs2dxFve,En la Intimidad,67.0,0.804,0.555,0.0924,0.0699,89.946
Uruguay,7HdEUquZzUzPjgSllvlJGl,Quiero Creer,62.0,0.678,0.624,0.279,0.105,90.983
Vietnam,46HNZY1i7O6jwTA7Slo2PI,My Universe,77.0,0.573,0.711,0.0114,0.328,105.006
Vietnam,7CAdT0HdiQNlt1C7xk2hep,Stay Alive (Prod. SUGA of BTS),74.0,0.512,0.76,0.299,0.103,130.096
Vietnam,17iGUekw5nFt5mIRJcUm3R,Chúng Ta Của Hiện Tại,58.0,0.569,0.66,0.0675,0.202,155.907
Vietnam,5Msoarj5hk9LguTtiIyqug,Ngày Đầu Tiên,56.0,0.691,0.564,0.774,0.144,110.043
Vietnam,3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,54.0,0.638,0.106,0.955,0.237,123.592
Vietnam,2fjqdDz6jJn6VPgrSDDMvp,YOU (feat. AK49),46.0,0.759,0.323,0.822,0.18,130.074
Vietnam,5YiqPAVbiFUj1G1qvbXo0X,Giấc Mơ Khác,33.0,0.596,0.436,0.52,0.122,132.042
Vietnam,0bgJPIvefuRnEU4MNJuJSA,Em Đồng Ý (I Do),30.0,0.602,0.656,0.462,0.0936,96.05
Vietnam,3ukrFH17Zl6iEZ2QJ1Zwiy,Don't Côi,25.0,0.808,0.41,0.816,0.102,110.079
 Polska,7fuvhZxxLou4qRRo4Z63wE,Ale jazz!,54.0,0.662,0.649,0.429,0.117,206.042
 Polska,7FaAPH46n5xX8OxshbjQZh,TXC,9.0,0.723,0.619,0.174,0.627,125.78
 Polska,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),7.0,0.7,0.722,0.221,0.272,90.989
 Zimbabwe,2pPh2jjCqiIDjGdwMMsPQ1,Sugarcane,37.0,0.712,0.713,0.414,0.123,202.027
 Zimbabwe,1MBME3X3R5VzmpGdDrxzHl,Haarore,33.0,0.688,0.513,0.277,0.101,99.78
 Zimbabwe,7oUq5j7AabakNu3Inrk91a,Dhola,7.0,0.837,0.717,0.114,0.152,84.036
Argentina,1DxEbt6OSbrkRthk6pjZue,MERCHO,80.0,0.838,0.79,0.431,0.184,92.927
Argentina,5q86iSKkBtOoNkdgEDY5WV,VISTA AL MAR,76.0,0.759,0.561,0.803,0.101,104.915
Argentina,7w7BrPbOjF5OxChs2dxFve,En la Intimidad,68.0,0.804,0.555,0.0924,0.0699,89.946
Argentina,7onMf0QvWgRba2MRxG27yj,El Mismo Aire,66.0,0.762,0.748,0.0746,0.128,149.985
Argentina,7HdEUquZzUzPjgSllvlJGl,Quiero Creer,64.0,0.678,0.624,0.279,0.105,90.983
Australia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Australia,1GfBLbAhZUWdseuDqhocmn,Rumble,79.0,0.81,0.836,0.0515,0.0598,139.979
Australia,3fSDSeR4mOGCldB3nhq7M1,Jungle,68.0,0.665,0.727,0.00984,0.172,133.922
Australia,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,66.0,0.532,0.489,0.149,0.237,139.807
Australia,6x8to58oCuyPyuXIe5Imak,Say Nothing (feat. MAY-A),60.0,0.477,0.824,0.0966,0.12,129.942
Austria,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),93.0,0.715,0.62,0.417,0.0822,97.95
Austria,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,0.637,0.643,0.13,0.142,97.008
Austria,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),78.0,0.633,0.927,0.0267,0.0986,146.097
Austria,7jYwZOptDPesQgzj7vhsEF,ONLY 4 LIFE - Remix,71.0,0.662,0.726,0.132,0.455,149.944
Austria,3JOV6IFlO4cviGK2cqeTVQ,Party Sahne,62.0,0.843,0.928,0.0775,0.258,135.978
Austria,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,0.442,0.538,0.717,0.09,122.758
Austria,4AdhQGPnOKrH0EJWXc2EEM,1995,58.0,0.755,0.682,0.483,0.221,86.966
Austria,3GGgcGLYrrpMENcwmsWvbM,Matador,57.0,0.752,0.743,0.478,0.0939,98.885
Austria,07gGSxcPN5iEnszYgtx73S,Sie,56.0,0.679,0.751,0.0308,0.0665,97.982
Austria,28z6EGq7hL41nBLCny3U1e,Steht Mir,53.0,0.702,0.861,0.162,0.173,99.981
Belgium,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),93.0,0.715,0.62,0.417,0.0822,97.95
Belgium,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,80.0,0.696,0.809,0.252,0.248,132.962
Belgium,373gDROnujxNTFa1FojYIl,Lost,70.0,0.596,0.798,0.00412,0.338,105.01
Belgium,2nD4X3sHH2kZ1gWraTpe7u,TOUTE LA JOURNÉE (feat. Tiakola),69.0,0.791,0.527,0.457,0.118,140.098
Belgium,5mHdCZtVyb4DcJw8799hZp,Escapism.,68.0,0.538,0.742,0.138,0.0934,96.107
Belgium,4fWyBvLIPO68D2Ff87t1em,Stiekem,67.0,0.748,0.579,0.0156,0.192,127.974
Belgium,0DDcpc9ImOsGUWupRj2xu5,Adrenaline,66.0,0.741,0.727,0.0231,0.121,150.061
Belgium,17iAh2zKuYtwOSTFvQIYY0,Herinnering,62.0,0.864,0.579,0.303,0.121,123.904
Belgium,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,0.442,0.538,0.717,0.09,122.758
Belgium,6zJejIfVYLgjud3lTk4DLB,SNAP,30.0,0.565,0.636,0.107,0.447,170.01
Bolivia,40vzZFWG1h60TdZPuxuX3Y,Por el Resto de Tu Vida,77.0,0.781,0.662,0.355,0.161,91.999
Bolivia,3eUR4NZa2hc8ZulyFYdCv8,Los Cachos,72.0,0.774,0.73,0.108,0.194,91.966
Bolivia,1aUq8rjW1EwkAkMri4VfJy,LOKERA,69.0,0.836,0.826,0.213,0.0814,102.025
Bolivia,48UX3JH23V6syy4kAkGfhn,S.E.X.O,59.0,0.704,0.645,0.216,0.337,166.079
Brazil,2orGm2E68ODFYOURjaES62,Felina,80.0,0.585,0.662,0.385,0.0966,169.239
Brazil,0JIYoXtJfORxI6gRpHv6ZW,Traumatizei - Ao Vivo Em Brasília,71.0,0.483,0.91,0.13,0.395,166.057
Brazil,1bzRhnrWU1l1u4Bby9ZbfQ,Nosso Quadro,70.0,0.689,0.71,0.33,0.312,160.015
Brazil,6tW23l5oRR8XyYJsF5si9G,Eu Minto (Ao Vivo),69.0,0.644,0.87,0.589,0.616,154.993
Brazil,4sqpSDnTrbS8v7RMNCUyqS,Não Vitalício (Nunca Mais) - Ao Vivo,67.0,0.418,0.925,0.396,0.766,71.49
Brazil,7HdWqZjUmIHK5B8zwPCRds,Áudio Que Te Entrega - Faixa Bônus,66.0,0.79,0.871,0.221,0.0981,145.972
Brazil,4kAMyuJBbmJrbr6TLOWbEk,Beijo de Glicose - Ao Vivo,63.0,0.551,0.87,0.406,0.864,99.934
Brazil,22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,62.0,0.532,0.355,0.732,0.105,82.713
Canada,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,0.684,0.607,0.0267,0.191,81.001
Canada,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,88.0,0.78,0.689,0.0368,0.0698,115.042
Canada,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Canada,6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,76.0,0.836,0.743,0.0974,0.335,108.965
Canada,373gDROnujxNTFa1FojYIl,Lost,70.0,0.596,0.798,0.00412,0.338,105.01
Canada,5mHdCZtVyb4DcJw8799hZp,Escapism.,68.0,0.538,0.742,0.138,0.0934,96.107
Canada,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,66.0,0.532,0.489,0.149,0.237,139.807
Chile,1aUq8rjW1EwkAkMri4VfJy,LOKERA,69.0,0.836,0.826,0.213,0.0814,102.025
Chile,6OsU20ogLqpSbNGAbMY9se,Lealtad,65.0,0.828,0.546,0.0485,0.207,98.019
Chile,4za7UzHuKvr84o8h9CxqV1,2 Hielos,62.0,0.844,0.63,0.0849,0.274,105.013
Chile,62gh30MVB1SeMdwcLc0JSy,Mi Facha,61.0,0.848,0.47,0.232,0.106,98.008
Colombia,3Zyk5Vd9WNPNVWxvb0EZTk,X SI VOLVEMOS,81.0,0.793,0.78,0.341,0.111,178.046
Colombia,29epP1fWAPigLlCi0h5iU2,Clickiamos,65.0,0.727,0.788,0.368,0.315,94.989
Colombia,48UX3JH23V6syy4kAkGfhn,S.E.X.O,59.0,0.704,0.645,0.216,0.337,166.079
Colombia,44Gd0fsaqfM814xSWqgTe4,AP,48.0,0.514,0.607,0.238,0.125,87.915
Costa Rica,2rurDawMfoKP4uHyb2kJBt,Te Felicito,84.0,0.695,0.636,0.234,0.081,174.14
Costa Rica,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),81.0,0.712,0.463,0.011,0.301,131.199
Costa Rica,3eUR4NZa2hc8ZulyFYdCv8,Los Cachos,72.0,0.774,0.73,0.108,0.194,91.966
Costa Rica,1aUq8rjW1EwkAkMri4VfJy,LOKERA,69.0,0.836,0.826,0.213,0.0814,102.025
Costa Rica,4UGqAW9i7NtE5mW9xzm6yk,PUNTO 40,67.0,0.857,0.829,0.00112,0.255,106.993
Denmark,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,0.637,0.643,0.13,0.142,97.008
Denmark,26b3oVLrRUaaybJulow9kz,People,84.0,0.573,0.422,0.551,0.102,124.357
Denmark,5mHdCZtVyb4DcJw8799hZp,Escapism.,68.0,0.538,0.742,0.138,0.0934,96.107
Denmark,3i0kzCSbAY2kDX2xiJdRLE,Elo Elo,61.0,0.805,0.802,0.271,0.191,118.091
Denmark,60GwMZeymeZYj7GiEzHQ7d,Hvad Skal Der Ske (feat. ICEKIID),58.0,0.855,0.716,0.152,0.101,109.972
Denmark,4XhW9iOypxiiNyIMpirPFv,Mucki Bar,56.0,0.785,0.739,0.113,0.149,136.942
Denmark,6ImP4OQ986Bed0EL3XOlFo,Terrier,53.0,0.533,0.693,0.343,0.428,85.294
Denmark,3riJzTjTvRcuvUfG7q7x25,Solen Op,48.0,0.834,0.795,0.0057,0.142,122.973
Denmark,3lCI7M5mWqRCehrT7qiEI8,Spørgsmål (feat. Gilli & Lamin),46.0,0.639,0.64,0.0951,0.146,95.916
Denmark,0OHnyBb5ybSWlNpGrCvDLa,Frie Fugle (feat. Hjalmer),41.0,0.754,0.689,0.147,0.133,145.896
Denmark,6CXEE50UwavPX2ExFa26EY,I Dette Sekund,35.0,0.475,0.316,0.709,0.126,176.546
Denmark,6UMdjOGgEJE1khAnrGJk2k,Tro På Kærlighed,34.0,0.708,0.77,0.129,0.135,144.04
Ecuador,1aUq8rjW1EwkAkMri4VfJy,LOKERA,69.0,0.836,0.826,0.213,0.0814,102.025
