country,track.id,track name,popularity,date,danceability,energy,acousticness,liveness,tempo
Hong Kong,1jPDZpQoMwgmP3CzmIiTxB,給缺席的人唱首歌,51.0,2023-02-28,0.577,0.6,0.594,0.155,133.987
Hong Kong,3i804ijVjXeLrMKGIiVCHm,一號種籽,49.0,2023-02-28,0.862,0.534,0.556,0.109,125.964
Hong Kong,5e2rRSrFrisB661ithWQlF,My Secret Park,48.0,2023-02-28,0.601,0.762,0.421,0.142,74.991
Hungary,1jI95q1ZSLZuVNdOMwaoUL,Csavargó,59.0,2023-02-28,0.848,0.694,0.322,0.1,79.987
Hungary,1o0TkBcMTkkOg1KUeB4riK,four moods,57.0,2023-02-28,0.538,0.669,0.37,0.13,101.993
Hungary,3XKdJfbBwnxUnn5tdaJoYL,Papa,56.0,2023-02-28,0.833,0.722,0.382,0.0986,104.017
Hungary,1cf5u4F1zIvn9wUjhqzxm9,Forog a világ,55.0,2023-02-28,0.571,0.312,0.187,0.0951,154.023
Hungary,6Rc6C6S4lgT5j1OekgI155,Pullup,54.0,2023-02-28,0.726,0.632,0.106,0.0923,86.905
Hungary,1tAyEL10PQDcIvEL2o75wt,figyelj,53.0,2023-02-28,0.683,0.683,0.124,0.159,110.933
Hungary,1o1jU5NJW5lTAllW6udk6Y,Tenger,52.0,2023-02-28,0.784,0.464,0.0898,0.105,143.922
Hungary,0faYxc8g09uniud0ToGDRb,voltmárkicsi,51.0,2023-02-28,0.842,0.689,0.181,0.0981,109.98
Hungary,0gW2MaJU6dWtgrrlFzwbE5,Popstar,50.0,2023-02-28,0.705,0.621,0.105,0.0847,117.072
Hungary,19VmOgLl88ZWU6WXgatfEM,Szeretsz-e,44.0,2023-02-28,0.95,0.249,0.492,0.125,120.068
Hungary,4KfDCXn8QyDVCAcnHgSSeg,Két Buli,43.0,2023-02-28,0.892,0.637,0.0238,0.0694,95.998
Hungary,07ijGrDhJW0wuZVRB3xYje,Magány Vagány,42.0,2023-02-28,0.48,0.935,0.108,0.362,175.032
Hungary,3amwRrzSgMeLaAWPj1y9yR,Zaj,41.0,2023-02-28,0.88,0.717,0.149,0.186,145.98
Hungary,23A0p49PgR5YAyYzY8TAyc,Tilidin,38.0,2023-02-28,0.761,0.639,0.0891,0.181,85.923
Iceland,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,2023-02-28,0.486,0.545,0.0652,0.0642,150.187
New Zealand,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,2023-02-28,0.486,0.545,0.0652,0.0642,150.187
United Kingdom,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,88.0,2023-02-28,0.486,0.545,0.0652,0.0642,150.187
Iceland,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
Lithuania,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
Malaysia,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
Romania,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
Singapore,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
South Africa,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
United Kingdom,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28,0.586,0.525,0.111,0.134,133.629
Iceland,789CxjEOtO76BVD1A9yJQH,Stay,73.0,2023-02-28,0.621,0.31,0.945,0.117,111.893
Ireland,789CxjEOtO76BVD1A9yJQH,Stay,73.0,2023-02-28,0.621,0.31,0.945,0.117,111.893
Iceland,3ovhC4v5a73S0afcOHhnu2,Dvel ég í draumahöll,46.0,2023-02-28,0.729,0.15,0.9,0.102,120.043
Iceland,1l2AHO7bb47QGFKJmXhXMz,Litlar stjörnur,44.0,2023-02-28,0.698,0.118,0.912,0.116,93.086
Iceland,0Xh9sOCT7ZvmKg8KthRYnH,Sofðu unga ástin mín,43.0,2023-02-28,0.617,0.11,0.928,0.11,127.658
Iceland,1ZzSy8HeLFZAeuQi577bhB,Ævintýralönd,42.0,2023-02-28,0.627,0.123,0.918,0.0997,73.551
Iceland,6Vd8hxisvvbtZloYVH5kAo,Tárin falla hægt,41.0,2023-02-28,0.734,0.397,0.503,0.106,107.063
Iceland,6xsUlQIjfduRdQt88yekZ5,Þú ert,40.0,2023-02-28,0.581,0.19,0.828,0.151,78.347
Iceland,38KOnmdRLQrizMIFHIwuOA,Klisja,39.0,2023-02-28,0.634,0.195,0.908,0.0959,145.868
Iceland,1tCcIkkqlbgLoYGub8bNzV,Esjan,37.0,2023-02-28,0.475,0.275,0.911,0.0659,77.594
Iceland,53UXY91LLMuISer0X8RsWq,Rómeó og Júlía,36.0,2023-02-28,0.415,0.372,0.505,0.0861,64.942
Iceland,6V3PuVse7g4ACKljlzGY1Q,Power,34.0,2023-02-28,0.408,0.727,0.00799,0.198,159.947
Iceland,1jCSG0fDPtaMCkFLo1KJnb,Í larí lei,33.0,2023-02-28,0.8,0.91,0.0243,0.0437,139.985
Iceland,2M45HQmK4fkeDyBnce3fHt,Dómsdags dans,32.0,2023-02-28,0.647,0.822,0.474,0.117,132.033
Iceland,0AUnkB4NPJuk8bIBkF0MzC,OK,28.0,2023-02-28,0.65,0.646,0.102,0.371,201.982
Iceland,3HPLSEFzKghZqyF6nxwVbq,Dancing Lonely,26.0,2023-02-28,0.644,0.695,0.106,0.232,118.985
India,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28,0.679,0.587,0.141,0.137,186.003
Ireland,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28,0.679,0.587,0.141,0.137,186.003
Lithuania,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28,0.679,0.587,0.141,0.137,186.003
Romania,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28,0.679,0.587,0.141,0.137,186.003
India,0tgVpDi06FyKpA1z0VMD4v,Perfect,85.0,2023-02-28,0.599,0.448,0.163,0.106,95.05
India,0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")",82.0,2023-02-28,0.773,0.795,0.0587,0.154,115.997
India,4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,81.0,2023-02-28,0.577,0.379,0.909,0.0986,139.585
India,08Isz2ETWSBhvIl8UpKYsp,No Love,79.0,2023-02-28,0.768,0.487,0.24,0.175,137.034
India,0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")",78.0,2023-02-28,0.551,0.578,0.522,0.073,106.772
India,0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,77.0,2023-02-28,0.729,0.396,0.796,0.104,97.281
India,7lvDsmTRXFE3dK4OjvRiWB,Pasoori,76.0,2023-02-28,0.714,0.596,0.0657,0.0625,91.991
India,6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,75.0,2023-02-28,0.82,0.504,0.261,0.104,85.016
India,2AilvPt1AQ8PixlCKqkjfj,Elevated,74.0,2023-02-28,0.828,0.533,0.214,0.307,93.021
India,1a8w8nlIyIhE2W1HIayKnl,"Ghodey Pe Sawaar (From ""Qala"")",73.0,2023-02-28,0.777,0.481,0.794,0.265,102.003
India,7gFzBppKTiKAs38SWOjbO6,Kyun Dhunde,72.0,2023-02-28,0.711,0.346,0.766,0.212,91.993
India,4ZVtid5khBfDx6Co0vTUE6,SPAIN,71.0,2023-02-28,0.73,0.673,0.324,0.098,90.058
India,2vPrBucKCfKmafHhSfJ2pt,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",70.0,2023-02-28,0.772,0.767,0.138,0.557,122.024
India,1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")",69.0,2023-02-28,0.385,0.464,0.452,0.109,137.839
India,6FrihRowEuYfNehH0zcx0e,KALESHI CHORI,66.0,2023-02-28,0.888,0.717,0.0421,0.0986,90.99
India,0MbOLfDcGk8ROHJYXJHu5c,Players,63.0,2023-02-28,0.833,0.678,0.464,0.107,109.969
Indonesia,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,89.0,2023-02-28,0.464,0.417,0.136,0.0974,67.528
Romania,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,89.0,2023-02-28,0.464,0.417,0.136,0.0974,67.528
Indonesia,4SqWKzw0CbA05TGszDgMlc,I Love You So,84.0,2023-02-28,0.575,0.648,0.583,0.115,75.977
Indonesia,50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,83.0,2023-02-28,0.593,0.352,0.695,0.3,119.988
Indonesia,6dXiWwFrcGieqnoLYzPNp5,Sial,81.0,2023-02-28,0.563,0.431,0.89,0.123,120.014
Indonesia,5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,80.0,2023-02-28,0.676,0.625,0.316,0.127,171.883
Philippines,5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,80.0,2023-02-28,0.676,0.625,0.316,0.127,171.883
Indonesia,3W4U7TEgILGpq0EmquurtH,Old Love,78.0,2023-02-28,0.478,0.367,0.716,0.124,141.95
Indonesia,4z6FksNI6MLCDTHrNJXhO0,Semata Karenamu,77.0,2023-02-28,0.603,0.325,0.35,0.113,123.759
Indonesia,2hHeGD57S0BcopfVcmehdl,Hati-Hati di Jalan,76.0,2023-02-28,0.643,0.436,0.702,0.115,71.969
Indonesia,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,75.0,2023-02-28,0.49,0.398,0.815,0.114,129.772
Malaysia,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,75.0,2023-02-28,0.49,0.398,0.815,0.114,129.772
Indonesia,5fDCy4Hse30ZsjaTUGKVh5,Sang Dewi,74.0,2023-02-28,0.339,0.58,0.554,0.421,81.857
Indonesia,32Pdf9eyXDEMoClEJW6yYP,Interaksi,73.0,2023-02-28,0.464,0.344,0.778,0.132,177.713
Indonesia,2GWzRdezjEFyYrwldE7iCl,Angin Kencang,72.0,2023-02-28,0.462,0.751,0.312,0.103,87.992
Indonesia,6raMBnVBIvvUngMLyDdzyP,Rumah Singgah,71.0,2023-02-28,0.46,0.228,0.719,0.107,78.115
Indonesia,4gcQ4sBOIX8s510XrNZQUA,Rahmatun Lil’Alameen,70.0,2023-02-28,0.474,0.552,0.4,0.0953,91.945
Indonesia,22k5lgD5F7Pc7BodEMzDrY,Saat Kau Telah Mengerti,69.0,2023-02-28,0.378,0.306,0.802,0.0802,73.061
Indonesia,6fX8WwxAQ6rCPIC7lMgztu,Kisah Sempurna,67.0,2023-02-28,0.537,0.486,0.51,0.0817,122.099
Ireland,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,2023-02-28,0.645,0.534,0.157,0.0863,105.02
Singapore,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,2023-02-28,0.645,0.534,0.157,0.0863,105.02
UAE,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,2023-02-28,0.645,0.534,0.157,0.0863,105.02
Ireland,4rPJSqrov3zqGwXlemLBMw,Escapism. - Sped Up,83.0,2023-02-28,0.435,0.768,0.0857,0.0918,107.588
Ireland,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,82.0,2023-02-28,0.352,0.911,0.00121,0.0995,148.033
Ireland,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,80.0,2023-02-28,0.566,0.664,0.634,0.116,128.945
Ireland,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,79.0,2023-02-28,0.898,0.732,0.621,0.0908,115.955
Norway,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,79.0,2023-02-28,0.898,0.732,0.621,0.0908,115.955
Ireland,4JBiO7wRnE6ueszEUpo347,Pointless,78.0,2023-02-28,0.325,0.59,0.0686,0.104,180.449
Ireland,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,76.0,2023-02-28,0.687,0.617,0.0941,0.0898,121.079
Ireland,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,66.0,2023-02-28,0.636,0.888,0.00162,0.147,122.032
Netherlands,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,66.0,2023-02-28,0.636,0.888,0.00162,0.147,122.032
United Kingdom,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,66.0,2023-02-28,0.636,0.888,0.00162,0.147,122.032
Ireland,3xWGA8pa0IKFI7IMPri4P0,Shivers,62.0,2023-02-28,0.788,0.859,0.281,0.0424,141.02
Switzerland,3xWGA8pa0IKFI7IMPri4P0,Shivers,62.0,2023-02-28,0.788,0.859,0.281,0.0424,141.02
Israel,4hTFq8sHEVSDXIxTVe4qHJ,אני,57.0,2023-02-28,0.566,0.482,0.393,0.0847,111.734
Israel,7BcRDWY4VTCvRRHoobFWWo,סהרה - Live,56.0,2023-02-28,0.33,0.768,0.75,0.963,156.52
Israel,0urIdTVIjmPX5i9dsIusQj,החיים שלי אחריך (‏Prod. By Tamar Yahalomy & Yonatan Kalimi),55.0,2023-02-28,0.636,0.539,0.64,0.116,139.469
Israel,5A3bEckI7AjWTguGqZOzUm,פנתרה,54.0,2023-02-28,0.832,0.647,0.0588,0.411,102.036
Israel,05KQMm1vL6MnJkgobUtwft,לבד על המיטה,53.0,2023-02-28,0.637,0.53,0.679,0.0997,140.204
Israel,2G1o9Mq8KpamOwJPZLuJc7,סתלבט בקיבוץ,52.0,2023-02-28,0.671,0.724,0.588,0.47,167.998
Israel,0SmY5bTuls1ccput6QhHSA,"אני אוהב, אני מכור, אני שרוף",51.0,2023-02-28,0.708,0.287,0.875,0.115,135.875
Israel,68kVzJf0STAv91tuLutuDr,שקיעות אדומות,50.0,2023-02-28,0.585,0.394,0.676,0.119,84.018
Israel,3RBpmZJ0YG9abVBXI2U1UO,את חסרה לי,49.0,2023-02-28,0.651,0.645,0.47,0.2,129.931
Israel,6m6oaAugKIwqZpLhqtOXMX,בובה,48.0,2023-02-28,0.801,0.694,0.0238,0.046,102.953
Israel,4b5dVRUzTCy0ngxobUX2DG,חורף בחלון,46.0,2023-02-28,0.596,0.432,0.537,0.171,122.0
Israel,50uspwzqbMxkpyHzMLwUVy,לירז,45.0,2023-02-28,0.682,0.764,0.0304,0.24,165.063
Israel,52Do4VrXDPuXZ1KH2TZcqw,להיט של שיר אחד,43.0,2023-02-28,0.657,0.727,0.189,0.121,145.016
Israel,3XWS8fmwWb5Nfs8vDcGz84,בלנסיאגה,42.0,2023-02-28,0.81,0.573,0.0231,0.293,126.097
Israel,4D5BAc9GN5Q8r5LVO7mxBI,שוב,41.0,2023-02-28,0.559,0.495,0.84,0.203,94.948
Israel,2IqNTJPqS8hbB4PUSDtxTF,סופרסטארית,40.0,2023-02-28,0.891,0.569,0.0229,0.1,99.042
Italy,42koUxIEdY4kVqcLRjp6uE,SUPEREROI,80.0,2023-02-28,0.47,0.619,0.228,0.26,136.083
Italy,2j8E9m3kDHfxFnGhN4fXaC,IL BENE NEL MALE,78.0,2023-02-28,0.829,0.703,0.226,0.095,119.01
Italy,1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),77.0,2023-02-28,0.572,0.66,0.37,0.323,123.691
Italy,35BICD5dEJLVicj9cV0jhe,MADE IN ITALY,76.0,2023-02-28,0.709,0.897,0.0642,0.26,124.913
Italy,5pFKuNJdKLyMceZuopqVFF,L'Isola Delle Rose,75.0,2023-02-28,0.254,0.796,0.00304,0.112,86.483
Italy,7EZcLhi3EhKMb408cHOQOU,Splash,74.0,2023-02-28,0.635,0.695,0.0291,0.0834,140.027
Italy,5coGRpcrHdoLBuTLAeKGxu,MARE DI GUAI,73.0,2023-02-28,0.578,0.576,0.194,0.186,131.988
Italy,1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),72.0,2023-02-28,0.744,0.579,0.272,0.121,133.105
Italy,62YtBUOYuyW9qelDb7tFWX,La Bellavita (feat. Jul),71.0,2023-02-28,0.76,0.699,0.025,0.149,139.927
Italy,3XucsgiwXb8KPn9Csf9Zmu,Ferrari - Remix,70.0,2023-02-28,0.818,0.728,0.0985,0.0917,124.974
Italy,6BUueuMQR4k7CuoMEsnGou,PIOVE (feat. Sfera Ebbasta),69.0,2023-02-28,0.381,0.627,0.232,0.0803,187.835
Italy,3uQLQ73joqyMYDhI2UaBOq,Mollami Pt.2,68.0,2023-02-28,0.757,0.805,0.0802,0.118,99.997
Italy,1cc9BzqfV6aO0EV8c7jGnN,Take 4,66.0,2023-02-28,0.742,0.644,0.187,0.163,124.033
Italy,0T8x9t5OQmYQAuyUPJCCAD,Ricordi,64.0,2023-02-28,0.684,0.665,0.12,0.153,135.011
Italy,3U8TFdchz8dK1nYYgZgd9f,ABISSALE,61.0,2023-02-28,0.338,0.55,0.166,0.0579,146.137
Italy,4JMUDnSDAeMQ2a3BwbxsxC,Polvere,57.0,2023-02-28,0.586,0.788,0.114,0.112,147.903
Italy,04X1tgfQRPuLLidWfputrz,Alba,56.0,2023-02-28,0.349,0.604,0.358,0.118,156.117
Italy,2Iu0yOaTZngkVbWGz65TeK,MOSTRO,54.0,2023-02-28,0.718,0.581,0.194,0.114,114.896
Italy,2MXrLjt3WznfYFeJJoD1oo,Vivo,48.0,2023-02-28,0.561,0.867,0.494,0.107,119.948
Japan,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,85.0,2023-02-28,0.882,0.797,0.0821,0.113,105.025
Malaysia,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,85.0,2023-02-28,0.882,0.797,0.0821,0.113,105.025
South Korea,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,85.0,2023-02-28,0.882,0.797,0.0821,0.113,105.025
Taiwan,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,85.0,2023-02-28,0.882,0.797,0.0821,0.113,105.025
Japan,0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,84.0,2023-02-28,0.6,0.76,0.166,0.189,158.078
South Korea,0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,84.0,2023-02-28,0.6,0.76,0.166,0.189,158.078
Japan,3khEEPRyBeOUabbmOPJzAG,KICK BACK,82.0,2023-02-28,0.577,0.941,0.00207,0.0891,101.921
Japan,3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,79.0,2023-02-28,0.625,0.712,0.0229,0.252,163.015
Japan,2Dzzhb1oV5ckgOjWZLraIB,Overdose,76.0,2023-02-28,0.733,0.598,0.0307,0.218,118.012
Japan,10zz9RZt9DnqcxNWksRNrx,怪獣の花唄,74.0,2023-02-28,0.425,0.939,0.00361,0.331,150.015
Japan,39HrUxcvKF3jtLz7fUDWXc,First Love,73.0,2023-02-28,0.438,0.434,0.122,0.15,179.913
Japan,4NaaF28BeO9WzjDrSS71Nz,ダンスホール,72.0,2023-02-28,0.736,0.695,0.0209,0.0517,109.976
Japan,1uveEvgKX4irLcp1BUTIFD,色彩,71.0,2023-02-28,0.581,0.926,0.176,0.251,117.04
Japan,1zd35Y44Blc1CwwVbW3Qnk,群青,70.0,2023-02-28,0.725,0.853,0.305,0.115,134.991
Japan,1RChlirFdgtS1ZPH45dJX0,もう一度,69.0,2023-02-28,0.571,0.724,0.00408,0.361,131.975
Japan,6EuubEs5qOmJdpNhkU47OZ,スパークル,68.0,2023-02-28,0.614,0.579,0.417,0.0666,149.831
Japan,34ayWAUrQcrjlKZOJAzqke,アイラブユー,67.0,2023-02-28,0.483,0.629,0.288,0.143,77.968
Japan,621pzEeNauLzgQrmVvCMEA,Melody,66.0,2023-02-28,0.763,0.6,0.281,0.239,143.044
Japan,7ELIV5p6Irk5MHsazeAFv6,ベルベットの詩,64.0,2023-02-28,0.5,0.706,0.00953,0.0736,147.997
Japan,7fQYRdNX6y8BpfmHvWVPm8,恋人じゃなくなった日,63.0,2023-02-28,0.636,0.516,0.549,0.0825,74.996
Japan,78NUnAsLzE6azxvuPDy9M7,君のまま,57.0,2023-02-28,0.836,0.771,0.435,0.172,123.977
Latvia,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,86.0,2023-02-28,0.323,0.737,0.142,0.163,113.26
Romania,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,86.0,2023-02-28,0.323,0.737,0.142,0.163,113.26
Saudi Arabia,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,86.0,2023-02-28,0.323,0.737,0.142,0.163,113.26
Latvia,7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",84.0,2023-02-28,0.572,0.839,0.013,0.522,143.969
Latvia,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,81.0,2023-02-28,0.686,0.897,0.0103,0.153,129.975
New Zealand,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,81.0,2023-02-28,0.686,0.897,0.0103,0.153,129.975
Latvia,3EaJDYHA0KnX88JvDhL9oa,Dark Red,80.0,2023-02-28,0.603,0.784,0.446,0.119,172.041
Lithuania,3EaJDYHA0KnX88JvDhL9oa,Dark Red,80.0,2023-02-28,0.603,0.784,0.446,0.119,172.041
USA,3EaJDYHA0KnX88JvDhL9oa,Dark Red,80.0,2023-02-28,0.603,0.784,0.446,0.119,172.041
Latvia,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,79.0,2023-02-28,0.369,0.467,0.0194,0.109,94.473
Latvia,0R848ny5sEpVuR1tMXZNFr,КАК MOMMY,65.0,2023-02-28,0.831,0.495,0.321,0.108,121.964
Latvia,4PGzoH4hL1vORGOTxHdWjB,ЗА ДЕНЬГИ ДА,64.0,2023-02-28,0.863,0.621,0.0112,0.173,114.977
Ukraine,4PGzoH4hL1vORGOTxHdWjB,ЗА ДЕНЬГИ ДА,64.0,2023-02-28,0.863,0.621,0.0112,0.173,114.977
Latvia,4g22x3fIQVUlY39ICUBB7Z,HOODAK MP3,63.0,2023-02-28,0.911,0.758,0.00892,0.126,144.024
Ukraine,4g22x3fIQVUlY39ICUBB7Z,HOODAK MP3,63.0,2023-02-28,0.911,0.758,0.00892,0.126,144.024
Latvia,4oHEJ5KPf9hW1pDyQYIRIw,Тесно,59.0,2023-02-28,0.931,0.696,0.336,0.339,134.005
Ukraine,4oHEJ5KPf9hW1pDyQYIRIw,Тесно,59.0,2023-02-28,0.931,0.696,0.336,0.339,134.005
Lithuania,3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,84.0,2023-02-28,0.485,0.409,0.325,0.103,138.419
Lithuania,5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,81.0,2023-02-28,0.715,0.47,0.353,0.104,89.965
Lithuania,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),79.0,2023-02-28,0.571,0.549,0.18,0.168,119.497
UAE,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),79.0,2023-02-28,0.571,0.549,0.18,0.168,119.497
Lithuania,4SA3hKVvIbnDWjwH1Hnp1C,aerobika,50.0,2023-02-28,0.774,0.444,0.532,0.109,142.532
Lithuania,6RmV54gl0nByycqhTajiiZ,Tyliai Pakuždėk,48.0,2023-02-28,0.891,0.765,0.206,0.0936,119.991
Lithuania,39kSk40grKRucDyfLx4Cjf,Panelė Verta Milijono,46.0,2023-02-28,0.805,0.629,0.0427,0.0996,106.021
Lithuania,4QHRKu6scoEilEvLnHYOnz,Man Moji,44.0,2023-02-28,0.65,0.798,0.0414,0.181,114.932
Lithuania,2JtsIAfAu4PFyjlk17Hg3M,Stadionai,42.0,2023-02-28,0.831,0.786,0.0682,0.344,121.964
Lithuania,6KOhOLjSsbv3bggefGCLLm,PAŽADAI,41.0,2023-02-28,0.489,0.732,8.97e-05,0.277,100.089
Luxembourg,4BZZTXcd5ROagKhynqj61X,Nocif,70.0,2023-02-28,0.844,0.55,0.0318,0.107,121.971
Luxembourg,3o9QxDW61sQWbe6yncDDSx,Five Star,43.0,2023-02-28,0.782,0.872,0.0513,0.244,116.985
Luxembourg,3mQseFUTgVbp44qO4M5rzX,In the Air,38.0,2023-02-28,0.534,0.979,0.0275,0.836,74.904
Malaysia,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,88.0,2023-02-28,0.559,0.551,0.141,0.11,143.008
Malaysia,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,86.0,2023-02-28,0.609,0.692,0.0157,0.0864,116.959
Malaysia,5O2P9iiztwhomNh8xkR9lJ,Night Changes,84.0,2023-02-28,0.672,0.52,0.859,0.115,120.001
Malaysia,6I3mqTwhRpn34SLVafSH7G,Ghost,82.0,2023-02-28,0.601,0.741,0.185,0.415,153.96
Singapore,6I3mqTwhRpn34SLVafSH7G,Ghost,82.0,2023-02-28,0.601,0.741,0.185,0.415,153.96
Malaysia,37F0uwRSrdzkBiuj0D5UHI,Reminder,81.0,2023-02-28,0.706,0.505,0.142,0.164,160.053
Malaysia,0QzuaeCEEOV40Pn7IvKEny,double take,79.0,2023-02-28,0.656,0.436,0.845,0.221,109.239
Philippines,0QzuaeCEEOV40Pn7IvKEny,double take,79.0,2023-02-28,0.656,0.436,0.845,0.221,109.239
Malaysia,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28,0.881,0.592,0.619,0.0901,101.058
Saudi Arabia,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28,0.881,0.592,0.619,0.0901,101.058
Singapore,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28,0.881,0.592,0.619,0.0901,101.058
Vietnam,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28,0.881,0.592,0.619,0.0901,101.058
Malaysia,6VhuP99TE6gYNQRJIlAWFD,Until I Found You,77.0,2023-02-28,0.346,0.5,0.757,0.189,202.466
Malaysia,0epYQ0yLA5RUYyrhADkF0j,You & I,73.0,2023-02-28,0.565,0.311,0.907,0.107,166.207
Malaysia,6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,69.0,2023-02-28,0.488,0.405,0.503,0.108,122.049
Malaysia,6u2B9FZFAEFKEQhSWhKg4z,Inilah JalanNya,58.0,2023-02-28,0.587,0.648,0.0608,0.204,98.031
Malaysia,2CJvBRL5ZevYir3mbFdcm6,Langit Yang Sama,57.0,2023-02-28,0.626,0.394,0.807,0.149,131.914
Malaysia,4p9jbhD6N7HpuECGusu6iT,烏梅子醬,54.0,2023-02-28,0.484,0.546,0.502,0.485,169.99
Singapore,4p9jbhD6N7HpuECGusu6iT,烏梅子醬,54.0,2023-02-28,0.484,0.546,0.502,0.485,169.99
Taiwan,4p9jbhD6N7HpuECGusu6iT,烏梅子醬,54.0,2023-02-28,0.484,0.546,0.502,0.485,169.99
Mexico,6odrHMSLjP3aOXC4ipKUC6,La Bebe,81.0,2023-02-28,0.775,0.465,0.609,0.114,169.781
Mexico,5kpxVMDvYGRmNqawPqDTYR,JGL,80.0,2023-02-28,0.702,0.586,0.55,0.27,112.852
Nicaragua,5kpxVMDvYGRmNqawPqDTYR,JGL,80.0,2023-02-28,0.702,0.586,0.55,0.27,112.852
Mexico,7cZoAjj5vufdREBJZGW2lH,Vamos Para Arriba,78.0,2023-02-28,0.699,0.51,0.498,0.22,98.07
